date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:29:55	3434/3434	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:26%20GMT	https://demo.graygrids.com/themes/bright/assets/img/blog/thumb1.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/blog/thumb1.jpg	(from https://demo.graygrids.com/themes/bright/blog-left-sidebar.html)
21:29:55	4440/4440	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:27%20GMT	https://demo.graygrids.com/themes/bright/assets/img/blog/thumb3.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/blog/thumb3.jpg	(from https://demo.graygrids.com/themes/bright/blog-left-sidebar.html)
21:29:55	5696/5696	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:26%20GMT	https://demo.graygrids.com/themes/bright/assets/img/blog/thumb4.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/blog/thumb4.jpg	(from https://demo.graygrids.com/themes/bright/blog-left-sidebar.html)
21:29:56	4525/4525	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:26%20GMT	https://demo.graygrids.com/themes/bright/assets/img/blog/thumb5.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/blog/thumb5.jpg	(from https://demo.graygrids.com/themes/bright/blog-left-sidebar.html)
21:29:56	4203/4203	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:26%20GMT	https://demo.graygrids.com/themes/bright/assets/img/blog/thumb6.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/blog/thumb6.jpg	(from https://demo.graygrids.com/themes/bright/blog-left-sidebar.html)
21:29:58	101229/101229	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:26%20GMT	https://demo.graygrids.com/themes/bright/assets/img/blog/post-3.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/blog/post-3.jpg	(from https://demo.graygrids.com/themes/bright/blog-left-sidebar.html)
21:29:58	107349/107349	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:26%20GMT	https://demo.graygrids.com/themes/bright/assets/img/blog/post-1.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/blog/post-1.jpg	(from https://demo.graygrids.com/themes/bright/blog-left-sidebar.html)
21:29:58	82850/82850	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:26%20GMT	https://demo.graygrids.com/themes/bright/assets/img/blog/post-2.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/blog/post-2.jpg	(from https://demo.graygrids.com/themes/bright/blog-left-sidebar.html)
21:29:59	5458/5458	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:27%20GMT	https://demo.graygrids.com/themes/bright/assets/img/blog/author.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/blog/author.jpg	(from https://demo.graygrids.com/themes/bright/single-post.html)
21:29:59	25183/25183	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:27%20GMT	https://demo.graygrids.com/themes/bright/assets/img/blog/img-01.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/blog/img-01.jpg	(from https://demo.graygrids.com/themes/bright/single-post.html)
21:29:59	86266/86266	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:27%20GMT	https://demo.graygrids.com/themes/bright/assets/img/blog/img-1.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/blog/img-1.jpg	(from https://demo.graygrids.com/themes/bright/single-post.html)
21:29:59	4276/4276	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:27%20GMT	https://demo.graygrids.com/themes/bright/assets/img/blog/user1.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/blog/user1.jpg	(from https://demo.graygrids.com/themes/bright/single-post.html)
21:29:59	4141/4141	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:27%20GMT	https://demo.graygrids.com/themes/bright/assets/img/blog/user2.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/blog/user2.jpg	(from https://demo.graygrids.com/themes/bright/single-post.html)
21:30:00	4645/4645	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:27%20GMT	https://demo.graygrids.com/themes/bright/assets/img/blog/user3.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/blog/user3.jpg	(from https://demo.graygrids.com/themes/bright/single-post.html)
21:30:01	93192/93192	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:31%20GMT	https://demo.graygrids.com/themes/bright/assets/img/event/img-4.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/event/img-4.jpg	(from https://demo.graygrids.com/themes/bright/event.html)
